RightHandAngle1,RightHandAngle2,RightHandAngle3,RightHandAngle4,RightHandAngle5,RightHandAngle6,RightHandAngle7,RightHandAngle8,RightHandAngle9,RightHandAngle10,RightHandAngle11,RightHandAngle12,RightHandAngle13,RightHandAngle14,RightHandAngle15,LeftHandAngle1,LeftHandAngle2,LeftHandAngle3,LeftHandAngle4,LeftHandAngle5,LeftHandAngle6,LeftHandAngle7,LeftHandAngle8,LeftHandAngle9,LeftHandAngle10,LeftHandAngle11,LeftHandAngle12,LeftHandAngle13,LeftHandAngle14,LeftHandAngle15,PoseAngle1,PoseAngle2,PoseAngle3,PoseAngle4,PoseAngle5,PoseAngle6,PoseAngle7,PoseAngle8,PoseAngle9,PoseAngle10,PoseAngle11,PoseAngle12,PoseAngle13,PoseAngle14,PoseAngle15,PoseAngle16,FaceAngle1,FaceAngle2,FaceAngle3,FaceAngle4,FaceAngle5,FaceAngle6,FaceAngle7,FaceAngle8,FaceAngle9,FaceAngle10,FaceAngle11,FaceAngle12,FaceAngle13,FaceAngle14,FaceAngle15,FaceAngle16,PoseDistance1,PoseDistance2,PoseDistance3,PoseDistance4,PoseDistance5,PoseDistance6,PoseDistance7,PoseDistance8,PoseDistance9,PoseDistance10,PoseDistance11,PoseDistance12,RightCheek,LeftCheek,name,label
18.311195450845577,14.78611636736523,4.887169347987764,12.657698388324805,5.096303546568675,2.6096064086553095,5.778397517104856,3.7471978025207093,1.6732800529397898,3.814380593924243,0.4290425719010103,1.7046744708063928,5.782046250122096,5.402944850506905,3.6773517456823424,30.080557373336518,24.01143991904944,0.8884834950869775,8.157427341591859,2.760401919700563,3.2618632895517066,3.874130570796729,2.256870927419997,1.8868330587700541,3.826445904195889,1.1539387176324685,2.389423261998028,5.7437388017978925,2.5661478694595776,3.777615786356503,91.10921641968375,20.092751296668776,25.95887447798433,20.575599782534525,18.043794364630603,44.05112834435693,32.33254039156927,26.992011714242953,10.050419139441928,20.74234851192669,85.69649503348779,96.39252671747238,91.80291528326293,55.28636266156329,77.65876787511372,81.26012487759446,158.5714048782495,158.7291733110784,159.02114644202624,159.93632783518723,159.62247023471863,159.29158408762183,160.5680503052965,159.57377211099515,159.50972303959261,159.73688211763152,159.74477548359638,160.33086610066286,160.13022583883313,159.94923124156716,160.70472723975578,160.2029842254895,0.3324525749410402,0.5264667301129854,1.265209968466945,1.2223794684799103,1.0446066503940727,0.9162905175710728,0.33026948499904496,0.4708233020178228,1.3377190885177186,1.2738934728864324,1.066472780155202,0.8511998186718343,0.0,0.0,hooray,2
31.02321736064138,15.5624538380604,2.5076048812902525,11.82715658112904,4.664899704748523,3.1187379023617585,5.254096219964909,3.6780091614130415,1.5613647048087098,3.3847839024459474,2.399978808990971,1.1131271125914683,6.751637752603598,4.528443316722392,2.320203126675518,23.981772387249148,21.2258231070691,7.047041818276615,10.244247072200174,4.234396187101797,3.049574662582028,8.090338167056908,3.471947929427523,1.7412867057369688,2.0455878351712964,1.817864191585257,2.869441633151804,3.632165976474555,4.45441623181757,4.462152772540392,106.0881835193152,27.92179431720609,22.28613693539476,10.609336422898124,20.153970814887625,79.84390109353173,32.03318302696637,31.64674230320897,16.009721140508525,17.645954972006862,83.34529021353165,90.61340949140892,90.90697428146859,87.78741342994509,89.20623263974478,69.31721438043174,163.20122517870035,163.5706978873396,163.3517980960289,164.11760328395022,163.66789527987052,163.73778911422392,164.43186150685827,164.1322355903045,160.05304482260934,160.09883412460584,160.47187693517662,161.04984125995722,161.01581635236127,160.5400557458297,161.5638418320235,160.67078661641293,0.31020117282793297,0.5340119795928515,1.3797353856244856,1.3138562590217806,1.103686104821187,0.9378278787915819,0.2596886829885504,0.4464542139842697,1.2871498183986532,1.23240076814913,1.013376347678148,0.8353172782485558,0.0,0.0,hooray,2
36.69277470825089,9.149075727460552,6.226060262586163,8.529032128657938,6.3601120586438435,2.355049851603481,5.768503857327915,6.0328956960873255,0.9837817283288595,6.141927013851127,4.81349499881582,1.2381977505215616,8.025060411183953,3.2182198085281932,2.397446328970549,13.847691059938217,20.041365458983197,9.815413495571757,14.938481772689933,5.740057482127036,1.645437767647465,12.098915433319252,5.706601310466281,0.9696850439582343,6.5053121029828835,2.9371177071450716,1.8113112367341664,5.832986364003364,5.833499919636437,3.1379891186845685,129.73291831373913,34.27948956289844,37.6633993283295,28.01604006073837,12.18441417772389,98.04397278631109,23.231795398615763,41.21389557095053,24.395579837574427,17.25502396564849,88.18723406518635,96.12000670890832,101.3548983444034,102.09063837512316,99.06488649414298,66.22382687199918,163.07132529876824,163.5968630935156,163.05311297351014,163.81798455290007,163.2162720006148,163.55886781268157,163.98591525550285,164.06243219596305,156.97048859988058,156.72147366423948,157.70237076778565,158.24138098574488,158.51375108480428,157.52040367192345,159.0241765294266,157.44321802629116,0.31068914887029264,0.507400366995714,1.2830850985300557,1.233248753752625,1.0507056234859722,0.8823154165181014,0.33193765755917265,0.5067259099691915,1.20349897959958,1.1615880460482508,0.9682513436914135,0.8444064313350903,0.0,0.0,hooray,2
46.49635758704389,7.3462367799559045,6.174848068188555,7.558368386581992,9.170541073507843,2.285813142775118,7.0369307265939245,13.410897179665978,2.044903358694329,9.036606215234123,10.944846825583804,1.4338135364218654,8.068129152111574,7.567790634105331,4.45948811764511,22.68312058457651,15.68542203007866,6.807261319088224,12.709228044505707,8.144780508365105,0.5736512077803483,11.812034862431123,9.89189428592736,1.3805095897460182,9.1134715315216,9.793497866081099,0.6162614890014978,16.722156688119263,2.972475868634231,3.075490770478659,133.40806374613229,51.13785391144956,57.102857472848015,29.028203522097957,18.794458282363983,82.33908861260895,28.93979483551241,30.58450392480461,23.064108486036876,17.026718138887478,104.55108445797654,116.92678712234779,124.53008958402364,115.9073840658628,117.4458219762905,53.877418746707725,157.4597969959089,157.74104168752945,157.6608711715311,158.3716286879181,157.98881785690156,157.97995905729104,158.73557790773575,158.30508480715596,155.72942146768062,155.10211568003538,156.80873831384653,157.2798682602114,157.8984491379268,156.33444457094222,158.3460667237289,155.9882283245943,0.2943456131024168,0.5899332375872162,1.3367912944370854,1.3040578874832929,1.1368280376039352,0.9985969039486375,0.28438660584750736,0.5507916751007573,1.2409022096057398,1.2177502284521164,1.0694806206447245,0.9508487799221215,0.0,0.0,hooray,2
42.28163793243528,8.159878955525215,4.675327579091489,7.849863387146976,9.752840287577458,2.371520918319303,6.661774858786026,12.841954674666887,1.5615719585748429,8.232020575387185,9.372203630036674,2.027718876776798,7.463818550657679,9.087815424828685,4.145616470345203,13.694357222089568,14.532569797447373,6.508455310583847,15.807944009174891,7.9026688936563785,1.320373823305399,15.373564050277833,9.745679806246313,1.338127803935508,11.695732616461584,6.590580915654815,1.3168669220330764,10.969116179907383,1.6726402558556792,1.9755925101698597,132.77934041728614,48.98630440529079,48.029744968161076,26.313033625437036,19.101297542160125,78.72353544066289,24.55254544068776,41.16313881648995,23.673412630986018,17.485355936849533,107.86729044950005,116.30981296552575,123.31465431928198,113.58906358169155,118.2458410041455,45.115740921570314,155.9734537192727,156.2865809250643,156.14918769496214,156.87384706710654,156.46854974737505,156.49312068470974,157.22804434727286,156.84051288133625,154.7304918245853,154.35146640578216,155.6357256002646,156.22382093922545,156.6082931255151,155.36212056308878,157.17324138242103,155.1972355330908,0.2830964281856946,0.5893050376074918,1.3338866461902184,1.3015170024996543,1.1302740365077966,1.0098912877777713,0.28694891096113834,0.5600156326827851,1.2609988299303547,1.2416960665443006,1.0890733693186712,0.980221744578514,0.0,0.0,hooray,2
38.32184923220798,16.47229008611656,3.3329861476706935,10.98869722028373,4.556877263048348,2.938704275380488,5.895969666673597,4.1528568081073525,2.0374736254043504,7.2675345567075365,1.5514643097474994,2.254849682170048,9.729690700773068,4.129488944926978,2.3250392225574603,15.370495048956935,21.55961855253625,15.833320428303264,12.388624439306946,7.612004637405234,4.741378034547497,12.856684944772033,6.25211685126553,3.2517725953182937,6.163336682889527,0.8419126955037578,2.2826939461154065,1.376319077637075,4.726464423249467,2.771465652328054,129.2445819502886,33.94397595380919,28.807604587909644,18.791217782945928,14.586146316340406,101.75384874221521,23.97938027112695,26.432559626800735,6.68031141845233,22.120097751056925,79.10889538835254,86.4050704902596,90.0141168824849,100.9785539375144,93.15764062034626,59.48073470284101,161.19872405945307,161.60330411409478,161.31388716175073,162.02858790863365,161.60498137164566,161.69213146808573,162.32483230977812,162.1008914345787,157.95681740278243,158.0800289909284,158.4230699129731,159.20295895222878,159.05168967919076,158.59101413738532,159.81766045132736,158.81380745398658,0.3216789379938592,0.6616776079075648,1.4187578258478695,1.3688633038196814,1.1882334980285019,1.068176965094348,0.23891300691885806,0.46200741668757167,1.261131796890802,1.212207463984761,1.006668716526654,0.8789664852861726,0.0,0.0,hooray,2
36.96838261026081,17.964822785694572,4.224000035339433,12.26572486982406,5.18064553757884,3.134683357765736,4.969437916189351,4.2411412714146115,1.5848640732627686,4.707782568611015,1.354924868301274,1.512932839822418,7.4800396187833575,5.103739258689191,1.9241946038655484,14.518021402928632,21.297635491321042,12.606635246999922,12.914699240054158,6.732990762659029,4.921899141380107,11.485229370120676,6.125502995325029,3.2135181709855996,4.173365116894201,1.2155670534418404,2.3731959951800676,4.6765947193949104,5.084684027985466,2.698120439159777,127.29823665405361,30.247702151730987,22.799125724282124,10.468461776683274,20.101754958632476,99.7146191222057,28.679558534178074,24.49832609100805,2.6522200919989256,22.338377603749993,85.7349872677908,93.30778915228724,91.92916792065523,94.13304126575835,91.28201229210003,41.65957662507653,160.6766933028282,161.0112084263299,160.8482984915884,161.51945080599,161.18674223017237,161.15529498748904,161.85682965738022,161.50566191565773,158.13943922579244,158.33459799745353,158.55711416353637,159.4023624848884,159.1480153129284,158.8036326154912,159.9889987529284,159.08714817931119,0.31317534007591036,0.6685067805810108,1.326042990208291,1.2887193511891855,1.1431436715799437,1.062771425222231,0.26604529824869133,0.5347491906360022,1.1938760054893267,1.161126273049375,1.0027213557088421,0.9377564303117384,0.0,0.0,hooray,2
25.873565770156244,17.17442448976932,1.6521904660504474,13.680147688604924,5.377837610698789,3.466902131298074,5.862472727131139,3.4088786917673546,1.6274477315682931,2.2223588721501737,0.2680144564952415,1.1791302956738476,5.853490650357638,4.536665568659877,3.0823742210406606,20.41258626303738,18.37744673575542,17.130248674297807,13.30618769841742,3.3784459217243943,2.830338650984177,6.870840600054343,2.7456203359024616,1.2489904883567777,3.850823310184618,0.8788248719914671,2.852034115961086,6.5784486651414795,6.308114369128889,3.9666407783226294,100.41181899050387,27.34604706895709,24.726022845472794,15.907252018109807,18.15414426637083,68.36008690939343,27.12923277072424,22.689640324564174,6.823764532896925,26.71170917681549,80.36042542066028,86.9112162121588,83.74776414860659,77.3252629387711,77.13301263587674,38.711179855518886,161.26099323287087,161.3077492005858,161.67227819345382,162.23778797044747,162.19585263605262,161.73736632664725,162.75765255231667,161.878249897207,159.03161743739633,159.41395063479774,159.25404263316722,160.15818713216117,159.66740532197537,159.68082694370273,160.59023296194633,160.10874549406532,0.30607900128251564,0.5135490818365656,1.210382458468131,1.160756603209864,0.9977313424682076,0.8802198918818039,0.28345274929367176,0.5117259666878399,1.2394741695521319,1.1920939206710992,1.0048715589828316,0.875048862780394,0.0,0.0,hooray,2
19.08573263068472,13.618173777927714,6.299477658095857,13.715858120439993,5.640416842304603,2.499506083980072,7.123125753896392,4.566843492118556,1.8448829647267178,2.6263677405944796,2.0143969547311458,0.7213476362488086,3.621417374531071,4.229723309838756,0.915347327695723,41.12500640830246,17.145512092838125,13.196626768160733,5.451626054199406,6.093991233258752,2.715526923259771,7.909981654042303,7.543267350900168,2.5774848661513485,9.29120474336772,11.206046175007911,4.596196536665784,4.390468247651591,12.48138755948553,9.569773427931947,54.679364147188295,17.51975798639898,16.461857256907333,5.546244996395438,23.65911062021234,29.826354948460718,16.389263866115456,7.5525577404018405,11.09696371426792,46.13417476551856,71.87201367297757,90.010695833817,89.68237252998892,77.05647980579698,81.50301436078315,50.28303563894349,156.86075621737245,156.73068251262885,157.56949221005667,158.27195473241582,158.38564174441515,157.5140283803485,159.08135991278985,157.55705352516162,166.94103189424158,167.46340961476773,166.87369138440272,167.54319773378356,166.98213629302947,167.3537208047819,167.63610417171913,167.84502763240562,0.3012955932504092,0.507968801871614,1.1997900603771023,1.1636857838875838,0.9876056169236078,0.8685055553093428,0.2790343943262588,0.5244643933906797,1.4115742323689393,1.345891698893221,1.1264973831909262,0.8915372355838664,0.0,0.0,hooray,2
9.399570630160554,7.739045186869746,7.0740669106802665,11.953200888414486,4.555439091468585,1.9839605549729047,9.570714599366879,3.2713275932679906,1.87849645361245,7.550392232891073,0.9883741606513187,1.1657486624125273,5.691154585985234,2.665050188668129,0.3447181105399568,45.81805804013063,7.0365721119692255,0.9124545586560369,18.9764086583804,23.003770655119602,14.52638294951494,9.62076471659575,16.874772313984884,7.904863422255758,8.311612394201834,18.5185402161446,7.155349379372899,5.734980443141721,18.953199034034927,14.1774605672292,95.60607854775088,40.880785595692664,16.774456840913924,21.171632047206472,20.15410766468397,37.64781901674526,32.339483971932964,30.16727547597202,18.95099534592696,19.076582589372745,72.77986787126744,95.39948942922477,93.51439133776067,76.79860551933194,77.40131911473998,23.695118152734416,157.71201438885848,157.38594866596827,158.6094837072032,159.35215336968224,159.59335525896668,158.44302386391635,160.3250838112432,158.36431651495488,125.97996127606214,126.22039189347453,126.20086798228584,126.73658589374914,126.57010235255495,126.38369507112479,127.10538361723704,126.64011459604018,0.18009298609548824,0.4271206919723453,1.0784370676330386,1.054148541672316,0.905949413754405,0.7792619908364308,0.26782367304798077,0.5448824500642346,1.3245672916739624,1.2817488929104313,1.0998945079243425,0.8991858618479198,0.0,0.0,hooray,2
